2-s2.0-85052895392,8
2-s2.0-85053706737,7
2-s2.0-85054086296,1
2-s2.0-85054190547,7
2-s2.0-85054219771,4
2-s2.0-85054352522,7
2-s2.0-85054360216,7
2-s2.0-85054426834,5
2-s2.0-85054564435,2
2-s2.0-85054994307,6
2-s2.0-85055005064,4
2-s2.0-85055326551,7
2-s2.0-85056179670,6
2-s2.0-85056296044,4
2-s2.0-85056387417,8
2-s2.0-85056694994,7
2-s2.0-85057063169,6
2-s2.0-85058191613,6
2-s2.0-85059737849,7
2-s2.0-85059967018,3
2-s2.0-85059979415,1
2-s2.0-85060004321,2
2-s2.0-85060803784,6
2-s2.0-85061129223,2
2-s2.0-85061149367,1
2-s2.0-85061386133,4
2-s2.0-85062278966,3
2-s2.0-85062661762,2
2-s2.0-85062785855,2
2-s2.0-85063024463,7
2-s2.0-85063313556,4
2-s2.0-85063421270,5
2-s2.0-85063463690,1
2-s2.0-85064160511,3
2-s2.0-85064176159,3
2-s2.0-85064560644,2
2-s2.0-85065249595,4
2-s2.0-85065533167,7
2-s2.0-85066028406,1
2-s2.0-85066082228,3
2-s2.0-85066924104,2
2-s2.0-85066972362,5
2-s2.0-85066984984,3
2-s2.0-85066991245,3
2-s2.0-85067602316,3
2-s2.0-85067912042,1
2-s2.0-85068085893,7
2-s2.0-85068522101,3
2-s2.0-85068900140,7
2-s2.0-85069158847,1
2-s2.0-85069430106,6
2-s2.0-85069651325,8
2-s2.0-85069732266,3
2-s2.0-85069846317,5
2-s2.0-85070576925,2
2-s2.0-85070882227,5
2-s2.0-85071170507,7
2-s2.0-85071242458,2
2-s2.0-85071260028,3
2-s2.0-85071579441,4
2-s2.0-85071848820,1
2-s2.0-85071974398,7
2-s2.0-85072715144,3
2-s2.0-85072782009,8
2-s2.0-85072899499,3
2-s2.0-85073264577,4
2-s2.0-85073871281,2
2-s2.0-85074047117,8
2-s2.0-85074797646,2
2-s2.0-85075352632,7
2-s2.0-85075353301,8
2-s2.0-85076203996,3
2-s2.0-85076557726,4
2-s2.0-85076562941,2
2-s2.0-85076580920,6
2-s2.0-85077311423,7
2-s2.0-85077460027,7
2-s2.0-85077495140,1
2-s2.0-85077532036,2
2-s2.0-85077616872,1
2-s2.0-85077810010,6
2-s2.0-85077873252,5
2-s2.0-85077890847,2
2-s2.0-85078075210,6
2-s2.0-85078760756,1
2-s2.0-85079004892,6
2-s2.0-85079048056,6
2-s2.0-85079060981,3
2-s2.0-85079241649,7
2-s2.0-85079413496,8
2-s2.0-85079519603,8
2-s2.0-85079536420,1
2-s2.0-85079672545,6
2-s2.0-85079673992,7
2-s2.0-85079713048,2
2-s2.0-85079811566,7
2-s2.0-85079832921,5
2-s2.0-85080134825,4
2-s2.0-85080140938,2
2-s2.0-85080857686,5
2-s2.0-85080881087,2
2-s2.0-85080900631,2
2-s2.0-85080916270,1
2-s2.0-85080947767,6
2-s2.0-85081063189,8
2-s2.0-85081086855,6
2-s2.0-85081189739,4
2-s2.0-85081258952,4
2-s2.0-85081303277,2
2-s2.0-85081359631,6
2-s2.0-85081530696,7
2-s2.0-85081603170,3
2-s2.0-85081718175,5
2-s2.0-85081951574,1
2-s2.0-85082363319,1
2-s2.0-85082531054,1
2-s2.0-85082644941,3
2-s2.0-85082717883,6
2-s2.0-85082856435,3
2-s2.0-85082867988,1
2-s2.0-85083164100,4
2-s2.0-85083572395,5
2-s2.0-85083572804,7
2-s2.0-85083797203,8
2-s2.0-85083979579,4
2-s2.0-85084039287,6
2-s2.0-85084083796,4
2-s2.0-85084209483,7
2-s2.0-85084403765,5
2-s2.0-85084712379,5
2-s2.0-85084990416,6
2-s2.0-85085043718,4
2-s2.0-85085165805,6
2-s2.0-85085205260,2
2-s2.0-85085467541,7
2-s2.0-85085478766,6
2-s2.0-85085483031,1
2-s2.0-85085522347,5
2-s2.0-85086043027,5
2-s2.0-85086269969,6
2-s2.0-85086335358,4
2-s2.0-85086568024,1
2-s2.0-85087017402,6
2-s2.0-85087066524,2
2-s2.0-85087163998,6
2-s2.0-85087175087,1
2-s2.0-85087282905,2
2-s2.0-85087350767,7
2-s2.0-85087480282,6
2-s2.0-85087924394,2
2-s2.0-85088521894,3
2-s2.0-85088743746,1
2-s2.0-85088744451,7
2-s2.0-85088962967,3
2-s2.0-85088981469,1
2-s2.0-85088989736,2
2-s2.0-85089234468,3
2-s2.0-85089348442,3
2-s2.0-85089472352,5
2-s2.0-85089476029,7
2-s2.0-85089639513,5
2-s2.0-85089659828,6
2-s2.0-85089717664,1
2-s2.0-85089721671,6
2-s2.0-85089830008,6
2-s2.0-85089872746,6
2-s2.0-85090113127,8
2-s2.0-85090254959,7
2-s2.0-85090258965,3
WOS:000443324000005,2
WOS:000445094400036,1
WOS:000447131100027,6
WOS:000450311700007,7
WOS:000455945000007,6
WOS:000457210900006,8
WOS:000457302000002,1
WOS:000459120200002,7
WOS:000471325700036,3
WOS:000474419500089,1
WOS:000474467903022,3
WOS:000474918600005,8
WOS:000474953000001,7
WOS:000489621800022,3
WOS:000492778700003,4
WOS:000504672200001,4
WOS:000508186400090,2
WOS:000511892200003,6
WOS:000514812000005,2
WOS:000519135102051,4
WOS:000527937700014,1
WOS:000528522800038,2
WOS:000528943600033,8
WOS:000533102200001,5
WOS:000546240400018,6
WOS:000546418900001,1
WOS:000548532600003,3
WOS:000548732700001,6
WOS:000549195600001,1
WOS:000556201200035,8
WOS:000559093100001,1
WOS:000562360600010,6
2-s2.0-84907189816,7
2-s2.0-84930789422,5
2-s2.0-84943231240,1
2-s2.0-84971472880,3
2-s2.0-84984887756,6
2-s2.0-84995970191,2
2-s2.0-85011039440,7
2-s2.0-85019110508,1
2-s2.0-85021760302,1
2-s2.0-85023640078,1
2-s2.0-85024908189,3
2-s2.0-85026779367,2
2-s2.0-85027469801,6
2-s2.0-85030465463,1
2-s2.0-85030703080,8
2-s2.0-85033575321,4
2-s2.0-85035801110,5
2-s2.0-85037841105,8
2-s2.0-85041388900,1
2-s2.0-85041711284,7
2-s2.0-85041720798,4
2-s2.0-85041804773,5
2-s2.0-85043317031,3
2-s2.0-85043334611,3
2-s2.0-85044028003,1
2-s2.0-85045884009,6
2-s2.0-85046142841,7
2-s2.0-85047101504,5
2-s2.0-85047510104,1
2-s2.0-85049007652,3
2-s2.0-85049334972,2
2-s2.0-85050277842,2
2-s2.0-85050389583,5
2-s2.0-85053672275,7
2-s2.0-85053857521,7
2-s2.0-85054220613,4
2-s2.0-85054285503,6
2-s2.0-85054395013,1
2-s2.0-85054412491,7
2-s2.0-85054412867,3
2-s2.0-85054443370,6
2-s2.0-85054498331,6
2-s2.0-85055742065,3
2-s2.0-85059318089,3
2-s2.0-85059476317,8
2-s2.0-85059937210,1
2-s2.0-85061224426,7
2-s2.0-85061947420,8
2-s2.0-85062019809,7
2-s2.0-85062395283,3
2-s2.0-85063065207,3
2-s2.0-85063132639,1
2-s2.0-85063220324,7
2-s2.0-85063273698,3
2-s2.0-85063449133,4
2-s2.0-85063463405,3
2-s2.0-85065157918,6
2-s2.0-85065666558,8
2-s2.0-85065667473,7
2-s2.0-85065823702,1
2-s2.0-85066025357,7
2-s2.0-85067106547,6
2-s2.0-85067191471,8
2-s2.0-85067620130,8
2-s2.0-85068215979,3
2-s2.0-85069047377,8
2-s2.0-85069882872,8
2-s2.0-85070196502,2
2-s2.0-85071567367,3
2-s2.0-85071939799,5
2-s2.0-85072204979,8
2-s2.0-85073077094,8
2-s2.0-85073263824,3
2-s2.0-85073330667,6
2-s2.0-85073754828,8
2-s2.0-85073962941,4
2-s2.0-85074317647,7
2-s2.0-85074764134,7
2-s2.0-85075952673,8
2-s2.0-85077823959,6
2-s2.0-85078732951,3
2-s2.0-85078779171,1
2-s2.0-85078873612,2
2-s2.0-85079807418,8
2-s2.0-85081666244,3
2-s2.0-85081698236,7
2-s2.0-85081715663,4
2-s2.0-85082178183,6
2-s2.0-85083033499,1
2-s2.0-85083090180,3
2-s2.0-85084018910,4
2-s2.0-85084386399,3
2-s2.0-85084445838,5
2-s2.0-85084470590,3
2-s2.0-85084515814,7
2-s2.0-85084711032,7
2-s2.0-85085543372,6
2-s2.0-85085702862,6
2-s2.0-85086021317,1
2-s2.0-85086131304,3
2-s2.0-85086232570,5
2-s2.0-85086638874,1
2-s2.0-85087278019,6
2-s2.0-85087282105,6
2-s2.0-85087515443,4
2-s2.0-85087888938,5
2-s2.0-85087927225,8
2-s2.0-85088025904,8
2-s2.0-85088289620,1
2-s2.0-85088521761,8
2-s2.0-85088741331,1
2-s2.0-85088747430,5
2-s2.0-85089126749,5
2-s2.0-85089197941,6
2-s2.0-85089232848,5
2-s2.0-85089252352,2
2-s2.0-85089940962,1
2-s2.0-85089984463,6
2-s2.0-85090115616,3
WOS:000450659700003,7
WOS:000452436900004,8
WOS:000467916400006,1
WOS:000469452600326,4
WOS:000488141000008,8
WOS:000488982400004,2
WOS:000490549200003,5
WOS:000505078900002,7
WOS:000505078900007,3
WOS:000505725900001,5
WOS:000506595700005,2
WOS:000510019100012,3
WOS:000516819000005,8
WOS:000528619000013,6
WOS:000546418900006,8
2-s2.0-85007448316,4
2-s2.0-85007484174,3
2-s2.0-85020874003,8
2-s2.0-85029145928,7
2-s2.0-85029908584,7
2-s2.0-85030126294,6
2-s2.0-85030627247,1
2-s2.0-85030655381,1
2-s2.0-85030719537,1
2-s2.0-85030834577,5
2-s2.0-85031681721,2
2-s2.0-85042110672,4
2-s2.0-85045214099,7
2-s2.0-85045622425,8
2-s2.0-85045649731,1
2-s2.0-85045649757,7
2-s2.0-85045668387,1
2-s2.0-85045687113,3
2-s2.0-85047009782,3
2-s2.0-85048642208,1
2-s2.0-85053113300,1
2-s2.0-85055125374,8
2-s2.0-85057259234,8
2-s2.0-85057540584,8
2-s2.0-85057852263,7
2-s2.0-85058231143,6
2-s2.0-85059176077,3
2-s2.0-85059233570,3
2-s2.0-85061726237,1
2-s2.0-85062791582,2
2-s2.0-85073194023,2
2-s2.0-85074101729,3
2-s2.0-85078104081,6
2-s2.0-85078952845,8
2-s2.0-85079034678,3
2-s2.0-85079242350,7
2-s2.0-85087734221,4
2-s2.0-85088167233,4
2-s2.0-85088749031,5
WOS:000447640500009,8
WOS:000482989000023,1
WOS:000487963000039,7
WOS:000488636800004,6
WOS:000503988806027,3
WOS:000528943600036,7
2-s2.0-85011860415,7
2-s2.0-85030476767,1
2-s2.0-85030570994,1
2-s2.0-85045681058,6
2-s2.0-85050220707,1
2-s2.0-85059296898,8
2-s2.0-85077889686,7
